time,latitude,longitude,altitude/m,Vertical speed/ms,speed/ms,heading,satellites,temperature_external/C,battery/V,current/A
9:49:48,53.10471,-2.92454,20,0,0,0,12,16.6,3.2,0.137
9:49:50,53.10471,-2.92454,20,0,0,0,12,16.6,3.2,0.137
9:49:53,53.10471,-2.92454,20,0,0,0,12,16.6,3.2,0.137
9:49:56,53.10471,-2.92454,19,-0.33,0,0,12,16.6,3.2,0.137
9:50:01,53.10471,-2.92453,17,-0.4,0,0,12,16.6,3.2,0.137
9:49:58,53.10471,-2.92454,18,-0.33,0,0,12,16.6,3.2,0.137
9:50:03,53.10471,-2.92454,17,-0.2,0,0,12,16.5,3.2,0.137
9:50:06,53.10471,-2.92454,16,-0.33,0,0,12,16.5,3.2,0.137
9:50:09,53.10471,-2.92454,16,0,0,0,12,16.5,3.2,0.137
9:50:11,53.10471,-2.92454,15,-0.5,0,0,12,16.5,3.2,0.137
9:50:14,53.10471,-2.92454,15,0,0,0,12,16.5,3.2,0.137
9:50:16,53.10471,-2.92454,15,0,0,0,12,16.6,3.2,0.137
9:50:19,53.10472,-2.92454,15,0,0,0,12,16.6,3.2,0.137
9:50:22,53.10472,-2.92454,16,0.33,0,0,12,16.6,3.2,0.137
9:50:24,53.10472,-2.92454,17,0.5,0,0,12,16.6,3.2,0.137
9:50:27,53.10472,-2.92454,17,0,0,0,12,16.6,3.2,0.137
9:50:29,53.10472,-2.92455,18,0.5,0,0,12,16.6,3.2,0.137
9:50:32,53.10472,-2.92454,19,0.33,0,0,12,16.6,3.2,0.137
9:50:35,53.10472,-2.92454,19,0,0,0,12,16.6,3.2,0.137
9:50:37,53.10472,-2.92454,19,0,0,0,12,16.6,3.2,0.137
10:16:58,53.10474,-2.92459,29,0.01,0,0,12,17.4,3.2,0.136
10:17:01,53.10472,-2.92459,28,-0.33,0,0,12,17.4,3.2,0.136
10:17:04,53.10472,-2.92459,27,-0.33,0,0,12,17.4,3.2,0.136
10:17:06,53.10472,-2.92459,27,0,0,0,12,17.4,3.2,0.136
10:17:09,53.10472,-2.92459,26,-0.33,0,0,12,17.5,3.2,0.136
10:17:11,53.10472,-2.92459,26,0,0,0,12,17.5,3.2,0.136
10:17:14,53.10472,-2.92459,25,-0.33,0,0,12,17.5,3.2,0.136
10:17:17,53.10472,-2.92459,25,0,0,0,12,17.5,3.2,0.136
10:17:22,53.10472,-2.92459,24,-0.2,0,0,12,17.6,3.2,0.136
10:17:19,53.10472,-2.92459,25,-0.33,0,0,12,17.6,3.2,0.136
10:17:24,53.10472,-2.92459,24,-0.2,0,0,12,17.6,3.2,0.136
10:17:27,53.10472,-2.92459,24,0,0,0,12,17.6,3.2,0.136
10:17:32,53.10472,-2.92459,24,0,0,0,12,17.6,3.2,0.136
10:17:30,53.10472,-2.92459,24,0,0,0,12,17.6,3.2,0.136
10:17:35,53.10472,-2.92459,23,-0.2,0,0,12,17.6,3.2,0.136
10:17:37,53.10472,-2.92459,23,0,0,0,12,17.5,3.2,0.136
10:17:40,53.10472,-2.92459,23,0,0,0,12,17.5,3.2,0.136
10:17:43,53.10472,-2.92459,22,-0.33,0,0,12,17.5,3.2,0.136
10:17:45,53.10472,-2.92459,22,0,0,0,12,17.5,3.2,0.136
10:17:48,53.10472,-2.92459,22,0,0,0,12,17.6,3.2,0.136
10:17:50,53.10472,-2.92459,22,0,0,0,12,17.6,3.2,0.136
10:17:53,53.10472,-2.92459,22,0,0,0,12,17.6,3.2,0.136
10:17:56,53.10472,-2.92458,22,0,0,0,12,17.6,3.2,0.136
10:17:58,53.10472,-2.92458,21,-0.5,0,0,12,17.6,3.2,0.136
10:18:01,53.10472,-2.92458,21,0,0,0,12,17.6,3.2,0.136
10:18:04,53.10472,-2.92458,21,0,0,0,12,17.6,3.2,0.136
10:18:06,53.10471,-2.92457,21,0,0,0,12,17.5,3.2,0.136
10:18:09,53.10471,-2.92457,20,-0.33,0,0,12,17.5,3.2,0.136
10:18:11,53.10471,-2.92457,20,0,0,0,12,17.5,3.2,0.136
10:18:14,53.10471,-2.92457,20,0,0,0,12,17.5,3.2,0.136
10:18:17,53.10471,-2.92457,20,0,0,0,12,17.5,3.2,0.136
10:18:19,53.10471,-2.92457,20,0,0,0,12,17.5,3.2,0.136
10:18:22,53.10471,-2.92457,20,0,0,0,12,17.5,3.2,0.136
10:18:24,53.10471,-2.92457,20,0,0,0,12,17.5,3.2,0.136
10:18:27,53.10471,-2.92457,20,0,0,0,12,17.5,3.2,0.136
10:18:30,53.10471,-2.92457,20,0,0,0,12,17.5,3.2,0.136
10:18:32,53.10471,-2.92457,20,0,0,0,12,17.5,3.2,0.136
10:18:35,53.10471,-2.92457,20,0,0,0,12,17.5,3.2,0.136
10:18:37,53.10471,-2.92457,20,0,0,0,12,17.5,3.2,0.136
10:18:43,53.10471,-2.92457,19,-0.17,0,0,12,17.5,3.2,0.136
10:18:40,53.10471,-2.92457,20,-0.33,0,0,12,17.5,3.2,0.136
10:18:45,53.10471,-2.92457,19,-0.2,0,0,12,17.5,3.2,0.136
10:18:48,53.10471,-2.92457,19,0,0,0,12,17.5,3.2,0.136
10:18:51,53.10471,-2.92457,18,-0.33,0,0,12,17.5,3.2,0.136
10:18:53,53.10471,-2.92457,18,0,0,0,12,17.6,3.2,0.136
10:18:56,53.10471,-2.92456,18,0,0,0,12,17.6,3.2,0.136
10:19:01,53.10471,-2.92456,18,0,0,0,12,17.6,3.2,0.136
10:19:04,53.10471,-2.92456,18,0,0,0,12,17.6,3.2,0.136
10:19:06,53.10471,-2.92456,18,0,0,0,12,17.6,3.2,0.136
10:19:09,53.10471,-2.92456,18,0,0,0,12,17.6,3.2,0.136
10:19:11,53.10471,-2.92456,18,0,0,0,12,17.6,3.2,0.136
10:19:14,53.10471,-2.92456,18,0,0,0,12,17.6,3.2,0.136
10:19:17,53.1047,-2.92456,17,-0.33,0,0,12,17.7,3.2,0.136
10:19:19,53.1047,-2.92455,17,0,0,0,12,17.7,3.2,0.136
10:19:22,53.1047,-2.92455,17,0,0,0,12,17.8,3.2,0.136
10:19:24,53.1047,-2.92455,17,0,0,0,12,17.8,3.2,0.136
10:19:27,53.1047,-2.92455,17,0,0,0,12,17.8,3.2,0.136
10:19:30,53.1047,-2.92455,17,0,0,0,12,17.8,3.2,0.136
10:19:32,53.1047,-2.92455,17,0,0,0,12,17.8,3.2,0.136
10:19:35,53.1047,-2.92455,17,0,0,0,12,17.8,3.2,0.136
10:19:38,53.1047,-2.92455,17,0,0,0,12,17.8,3.2,0.136
10:19:40,53.1047,-2.92456,17,0,0,0,12,17.8,3.2,0.136
10:19:43,53.1047,-2.92456,17,0,0,0,12,17.8,3.2,0.136
10:19:45,53.1047,-2.92456,17,0,0,0,12,17.9,3.2,0.136
10:19:48,53.1047,-2.92456,16,-0.33,0,0,12,17.9,3.2,0.136
10:19:51,53.1047,-2.92456,16,0,0,0,12,17.9,3.2,0.136
10:19:53,53.1047,-2.92456,17,0.5,0,0,12,17.9,3.2,0.136
10:19:56,53.1047,-2.92456,16,-0.33,0,0,12,17.9,3.2,0.136
10:19:58,53.1047,-2.92456,17,0.5,0,0,12,17.9,3.2,0.136
10:20:01,53.1047,-2.92456,17,0,0,0,12,17.9,3.2,0.136
10:20:04,53.1047,-2.92456,17,0,0,0,12,17.9,3.2,0.136
10:20:06,53.1047,-2.92456,17,0,0,0,12,17.9,3.2,0.136
10:20:09,53.1047,-2.92456,17,0,0,0,12,18,3.2,0.136
10:20:12,53.1047,-2.92456,16,-0.33,0,0,12,18,3.2,0.136
10:20:14,53.1047,-2.92456,16,0,0,0,12,18,3.2,0.136
10:20:17,53.1047,-2.92456,16,0,0,0,12,18,3.2,0.136
10:20:19,53.1047,-2.92456,16,0,0,0,12,18.1,3.2,0.136
10:20:22,53.1047,-2.92456,16,0,0,0,12,18.1,3.2,0.136
10:20:25,53.1047,-2.92456,16,0,0,0,12,18.1,3.2,0.136
10:20:27,53.1047,-2.92456,15,-0.5,0,0,12,18.1,3.2,0.136
10:20:30,53.1047,-2.92456,15,0,0,0,12,18.1,3.2,0.136
10:20:32,53.1047,-2.92456,15,0,0,0,12,18.1,3.2,0.136
10:20:35,53.1047,-2.92456,16,0.33,0,0,12,18.1,3.2,0.136
10:20:38,53.1047,-2.92456,16,0,0,0,12,18.2,3.2,0.136
10:20:40,53.1047,-2.92456,16,0,0,0,12,18.2,3.2,0.136
10:20:43,53.1047,-2.92456,16,0,0,0,12,18.2,3.2,0.136
10:20:45,53.1047,-2.92456,15,-0.5,0,0,12,18.2,3.2,0.136
10:20:48,53.1047,-2.92456,15,0,0,0,12,18.2,3.2,0.136
10:20:51,53.1047,-2.92456,15,0,0,0,12,18.3,3.2,0.136
10:20:53,53.1047,-2.92456,15,0,0,0,12,18.3,3.2,0.136
10:20:56,53.1047,-2.92456,15,0,0,0,12,18.2,3.2,0.136
10:20:58,53.1047,-2.92456,15,0,0,0,12,18.2,3.2,0.136
10:21:01,53.1047,-2.92456,15,0,0,0,12,18.3,3.2,0.136
10:21:04,53.1047,-2.92456,15,0,0,0,12,18.3,3.2,0.136
10:21:06,53.1047,-2.92456,15,0,0,0,12,18.4,3.2,0.136
10:21:09,53.1047,-2.92456,15,0,0,0,12,18.4,3.2,0.136
10:21:12,53.1047,-2.92456,15,0,0,0,12,18.4,3.2,0.136
10:21:14,53.1047,-2.92456,15,0,0,0,12,18.4,3.2,0.136
10:21:17,53.1047,-2.92456,15,0,0,0,12,18.4,3.2,0.136
10:21:19,53.1047,-2.92456,15,0,0,0,12,18.4,3.2,0.136
10:21:22,53.1047,-2.92456,16,0.33,0,0,12,18.4,3.2,0.136
10:21:25,53.10471,-2.92456,16,0,0,0,12,18.4,3.2,0.136
10:21:27,53.10471,-2.92456,16,0,0,0,12,18.4,3.2,0.136
10:21:30,53.10471,-2.92456,16,0,0,0,12,18.4,3.2,0.136
10:21:32,53.10471,-2.92456,16,0,0,0,12,18.4,3.2,0.136
10:21:35,53.10471,-2.92456,16,0,0,0,12,18.4,3.2,0.136
10:21:38,53.1047,-2.92456,16,0,0,0,12,18.4,3.2,0.136
10:21:40,53.1047,-2.92456,16,0,0,0,12,18.4,3.2,0.136
10:21:43,53.10471,-2.92456,16,0,0,0,12,18.4,3.2,0.136
10:21:45,53.10471,-2.92456,16,0,0,0,12,18.4,3.2,0.136
10:21:48,53.10471,-2.92457,16,0,0,0,12,18.4,3.2,0.136
10:21:51,53.10471,-2.92457,15,-0.33,0,0,12,18.4,3.2,0.136
10:21:53,53.10471,-2.92456,15,0,0,0,12,18.4,3.2,0.136
10:21:56,53.10471,-2.92457,15,0,0,0,12,18.4,3.2,0.136
10:21:58,53.10471,-2.92456,15,0,0,0,12,18.4,3.2,0.136
10:22:01,53.10471,-2.92456,15,0,0,0,12,18.4,3.2,0.136
10:22:04,53.10471,-2.92456,15,0,0,0,12,18.4,3.2,0.136
10:22:06,53.10471,-2.92456,15,0,0,0,12,18.4,3.2,0.136
10:22:09,53.10471,-2.92456,15,0,0,0,12,18.4,3.2,0.136
10:22:12,53.10471,-2.92456,15,0,0,0,12,18.4,3.2,0.136
10:22:14,53.10471,-2.92456,15,0,0,0,12,18.4,3.2,0.136
10:22:17,53.10471,-2.92456,15,0,0,0,12,18.4,3.2,0.136
10:22:19,53.10471,-2.92456,15,0,0,0,12,18.4,3.2,0.136
10:22:22,53.10471,-2.92455,15,0,0,0,12,18.4,3.2,0.136
10:22:25,53.10471,-2.92455,15,0,0,0,12,18.4,3.2,0.136
10:22:27,53.10471,-2.92455,15,0,0,0,12,18.4,3.2,0.136
10:22:30,53.10471,-2.92455,15,0,0,0,12,18.4,3.2,0.136
10:22:32,53.10471,-2.92455,15,0,0,0,12,18.4,3.2,0.136
10:22:35,53.10471,-2.92455,15,0,0,0,12,18.5,3.2,0.136
10:22:38,53.10471,-2.92455,14,-0.33,0,0,12,18.5,3.2,0.136
10:22:40,53.10471,-2.92455,14,0,0,0,12,18.5,3.2,0.136
10:22:43,53.10471,-2.92456,15,0.33,0,0,12,18.5,3.2,0.136
10:22:45,53.10471,-2.92456,15,0,0,0,12,18.4,3.2,0.136
10:22:48,53.10471,-2.92455,15,0,0,0,12,18.4,3.2,0.136
10:22:51,53.10471,-2.92455,15,0,0,0,12,18.5,3.2,0.136
10:22:53,53.10471,-2.92455,15,0,0,0,12,18.5,3.2,0.136
10:22:56,53.10471,-2.92455,15,0,0,0,12,18.5,3.2,0.136
10:22:59,53.10471,-2.92455,15,0,0,0,12,18.5,3.2,0.136
10:23:01,53.10471,-2.92455,15,0,0,0,12,18.5,3.2,0.136
10:23:04,53.10471,-2.92455,14,-0.33,0,0,12,18.5,3.2,0.136
10:23:06,53.10471,-2.92455,14,0,0,0,12,18.5,3.2,0.136
10:23:09,53.10471,-2.92455,14,0,0,0,12,18.6,3.2,0.136
10:23:12,53.10471,-2.92455,14,0,0,0,12,18.6,3.2,0.136
10:23:14,53.10471,-2.92455,14,0,0,0,12,18.5,3.2,0.136
10:23:17,53.10471,-2.92455,15,0.33,0,0,12,18.5,3.2,0.136
10:23:19,53.10471,-2.92455,15,0,0,0,12,18.5,3.2,0.136
10:23:22,53.10471,-2.92455,15,0,0,0,12,18.6,3.2,0.136
10:23:25,53.10471,-2.92456,14,-0.33,0,0,12,18.6,3.2,0.136
10:23:27,53.10471,-2.92456,14,0,0,0,12,18.6,3.2,0.136
10:23:30,53.10471,-2.92456,14,0,0,0,12,18.6,3.2,0.136
10:23:32,53.10471,-2.92456,14,0,0,0,12,18.6,3.2,0.136
10:23:35,53.10472,-2.92456,15,0.33,0,0,12,18.6,3.2,0.136
10:23:38,53.10472,-2.92456,15,0,0,0,12,18.6,3.2,0.136
10:23:40,53.10472,-2.92457,15,0,0,0,12,18.6,3.2,0.136
10:23:43,53.10472,-2.92457,15,0,0,0,12,18.6,3.2,0.136
10:23:46,53.10472,-2.92457,15,0,0,0,12,18.6,3.2,0.136
10:23:48,53.10472,-2.92457,15,0,0,0,12,18.6,3.2,0.136
10:23:51,53.10472,-2.92457,16,0.33,0,0,12,18.7,3.2,0.136
10:23:53,53.10472,-2.92457,16,0,0,0,12,18.7,3.2,0.136
10:23:56,53.10472,-2.92457,16,0,0,0,12,18.6,3.2,0.136
10:23:59,53.10472,-2.92457,16,0,0,0,12,18.6,3.2,0.136
10:24:01,53.10471,-2.92457,16,0,0,0,12,18.7,3.2,0.136
10:24:04,53.10471,-2.92457,16,0,0,0,12,18.7,3.2,0.136
10:24:06,53.10471,-2.92457,16,0,0,0,12,18.6,3.2,0.136
10:24:09,53.10471,-2.92457,16,0,0,0,12,18.6,3.2,0.136
10:24:12,53.10471,-2.92457,17,0.33,0,0,12,18.6,3.2,0.136
10:24:14,53.10471,-2.92457,17,0,0,0,12,18.7,3.2,0.136
10:24:17,53.10471,-2.92457,17,0,0,0,12,18.7,3.2,0.136
10:24:20,53.10471,-2.92457,17,0,0,0,12,18.8,3.2,0.136
10:24:22,53.10471,-2.92457,17,0,0,0,12,18.8,3.2,0.136
10:24:25,53.10471,-2.92457,17,0,0,0,12,18.8,3.2,0.136
10:24:27,53.10471,-2.92457,17,0,0,0,12,18.8,3.2,0.136
10:24:30,53.10471,-2.92457,17,0,0,0,12,18.8,3.2,0.136
10:24:33,53.10471,-2.92457,17,0,0,0,12,18.8,3.2,0.136
10:24:35,53.10471,-2.92457,18,0.5,0,0,12,18.8,3.2,0.136
10:24:38,53.10471,-2.92457,18,0,0,0,12,18.8,3.2,0.136
10:24:41,53.10471,-2.92457,18,0,0,0,12,18.8,3.2,0.136
10:24:43,53.10471,-2.92457,18,0,0,0,12,18.8,3.2,0.136
10:24:46,53.10471,-2.92457,18,0,0,0,12,18.8,3.2,0.136
10:24:49,53.10471,-2.92457,18,0,0,0,12,18.8,3.2,0.136
10:24:51,53.10471,-2.92457,18,0,0,0,12,18.8,3.2,0.136
10:24:54,53.10471,-2.92457,18,0,0,0,12,18.8,3.2,0.136
10:24:57,53.1047,-2.92457,18,0,0,0,12,18.8,3.2,0.136
10:24:59,53.1047,-2.92457,18,0,0,0,12,18.9,3.2,0.136
10:25:02,53.1047,-2.92457,18,0,0,0,12,18.9,3.2,0.136
10:25:05,53.1047,-2.92457,18,0,0,0,12,18.9,3.2,0.136
10:25:07,53.10471,-2.92457,18,0,0,0,12,18.9,3.2,0.136
10:25:10,53.1047,-2.92457,18,0,0,0,12,18.9,3.2,0.136
10:25:13,53.1047,-2.92457,18,0,0,0,12,18.9,3.2,0.136
10:25:15,53.1047,-2.92457,18,0,0,0,12,18.9,3.2,0.136
10:25:18,53.1047,-2.92457,18,0,0,0,12,18.9,3.2,0.136
10:25:20,53.1047,-2.92457,18,0,0,0,12,18.9,3.2,0.136
10:25:23,53.1047,-2.92457,18,0,0,0,12,18.9,3.2,0.136
10:25:26,53.1047,-2.92457,17,-0.33,0,0,12,18.9,3.2,0.136
10:25:28,53.1047,-2.92457,17,0,0,0,12,18.9,3.2,0.136
10:25:31,53.1047,-2.92457,17,0,0,0,12,18.9,3.2,0.136
10:25:34,53.1047,-2.92457,17,0,0,0,12,18.9,3.2,0.136
10:25:36,53.1047,-2.92457,17,0,0,0,12,18.9,3.2,0.136
10:25:39,53.1047,-2.92457,17,0,0,0,12,18.9,3.2,0.136
10:25:42,53.10471,-2.92457,17,0,0,0,12,18.9,3.2,0.136
10:25:44,53.10471,-2.92456,16,-0.5,0,0,12,18.9,3.2,0.136
10:25:47,53.10471,-2.92456,17,0.33,0,0,12,19,3.2,0.136
10:25:50,53.10471,-2.92456,17,0,0,0,12,19,3.2,0.136
10:25:52,53.10471,-2.92456,17,0,0,0,12,19,3.2,0.136
10:25:55,53.10471,-2.92456,17,0,0,0,12,19,3.2,0.136
10:25:58,53.10471,-2.92456,17,0,0,0,12,19,3.2,0.136
10:26:00,53.10471,-2.92456,17,0,0,0,12,19,3.2,0.136
10:26:03,53.10472,-2.92456,17,0,0,0,12,19,3.2,0.136
10:26:06,53.10472,-2.92456,17,0,0,0,12,19,3.2,0.136
10:26:08,53.10472,-2.92456,17,0,0,0,12,19,3.2,0.136
10:26:11,53.10472,-2.92456,16,-0.33,0,0,12,19,3.2,0.136
10:26:13,53.10472,-2.92456,16,0,0,0,12,19,3.2,0.136
10:26:16,53.10472,-2.92456,16,0,0,0,12,19,3.2,0.136
10:26:19,53.10472,-2.92456,16,0,0,0,12,19,3.2,0.136
10:26:21,53.10472,-2.92456,16,0,0,0,12,19,3.2,0.136
10:26:24,53.10472,-2.92456,16,0,0,0,12,19,3.2,0.136
10:26:27,53.10472,-2.92456,16,0,0,0,12,19,3.2,0.136
10:26:29,53.10472,-2.92456,16,0,0,0,12,19,3.2,0.136
10:26:32,53.10472,-2.92456,16,0,0,0,12,19,3.2,0.136
10:26:35,53.10472,-2.92456,16,0,0,0,12,19,3.2,0.136
10:26:37,53.10472,-2.92456,16,0,0,0,12,19,3.2,0.136
10:26:40,53.10472,-2.92456,16,0,0,0,12,19.1,3.2,0.136
10:26:43,53.10472,-2.92456,17,0.33,0,0,12,19.1,3.2,0.136
10:26:45,53.10472,-2.92456,17,0,0,0,12,19,3.2,0.136
10:26:48,53.10472,-2.92456,17,0,0,0,12,19,3.2,0.136
10:26:51,53.10472,-2.92456,16,-0.33,0,0,12,19.1,3.2,0.136
10:26:53,53.10472,-2.92456,16,0,0,0,12,19.1,3.2,0.136
10:26:56,53.10472,-2.92456,16,0,0,0,12,19,3.2,0.136
10:26:59,53.10472,-2.92456,16,0,0,0,12,19,3.2,0.136
10:27:01,53.10472,-2.92456,16,0,0,0,12,19,3.2,0.136
10:27:04,53.10472,-2.92456,17,0.33,0,0,12,19,3.2,0.136
10:27:06,53.10472,-2.92456,17,0,0,0,12,19,3.2,0.136
10:27:09,53.10472,-2.92456,17,0,0,0,12,19.1,3.2,0.136
10:27:12,53.10472,-2.92456,17,0,0,0,12,19.1,3.2,0.136
10:27:14,53.10472,-2.92456,16,-0.5,0,0,12,19.1,3.2,0.136
10:27:17,53.10472,-2.92456,16,0,0,0,12,19.1,3.2,0.136
10:27:20,53.10472,-2.92456,16,0,0,0,12,19,3.2,0.136
10:27:22,53.10472,-2.92456,16,0,0,0,12,19,3.2,0.136
10:27:25,53.10472,-2.92456,16,0,0,0,12,19.1,3.2,0.136
10:27:28,53.10472,-2.92456,16,0,0,0,12,19.1,3.2,0.136
10:27:30,53.10472,-2.92456,17,0.5,0,0,12,19.1,3.2,0.136
10:27:33,53.10471,-2.92457,17,0,3,333,12,19.1,3.2,0.136
10:27:36,53.10472,-2.92462,17,0,3,302,12,19.1,3.2,0.136
10:27:38,53.10474,-2.92464,16,-0.5,1,326,12,19.1,3.2,0.136
10:27:41,53.10475,-2.92466,15,-0.33,0,0,12,19.1,3.2,0.136
10:27:44,53.10475,-2.92466,15,0,0,0,12,19.1,3.2,0.136
10:27:46,53.10476,-2.92466,15,0,0,0,12,19.1,3.2,0.136
10:27:49,53.10476,-2.92466,15,0,0,0,12,19.1,3.2,0.136
10:27:52,53.10476,-2.92466,15,0,0,0,12,19.1,3.2,0.136
10:27:54,53.10476,-2.92467,15,0,0,0,12,19.2,3.2,0.136
10:27:57,53.10476,-2.92467,15,0,0,0,12,19.2,3.2,0.136
10:28:00,53.10476,-2.92467,14,-0.33,0,0,12,19.2,3.2,0.136
10:28:02,53.10476,-2.92467,14,0,0,0,12,19.2,3.2,0.136
10:28:05,53.10476,-2.92467,14,0,0,0,12,19.2,3.2,0.136
10:28:08,53.10475,-2.92467,14,0,0,0,12,19.2,3.2,0.136
10:28:10,53.10475,-2.92467,14,0,0,0,12,19.2,3.2,0.136
10:28:13,53.10475,-2.92467,14,0,0,0,12,19.2,3.2,0.136
10:28:16,53.10475,-2.92467,14,0,0,0,12,19.2,3.2,0.136
10:28:18,53.10475,-2.92468,14,0,0,0,12,19.3,3.2,0.136
10:28:21,53.10474,-2.92468,14,0,0,0,12,19.3,3.2,0.136
10:28:24,53.10474,-2.92469,14,0,0,0,12,19.2,3.2,0.136
10:28:26,53.10474,-2.92469,14,0,0,0,12,19.2,3.2,0.136
10:28:29,53.10474,-2.92469,14,0,0,0,12,19.4,3.2,0.136
10:28:45,53.10474,-2.92468,15,0.06,0,0,12,19.4,3.2,0.136
10:28:47,53.10474,-2.92468,15,0,0,0,12,19.4,3.2,0.136
10:28:50,53.10474,-2.92468,16,0.33,0,0,12,19.4,3.2,0.136
10:28:53,53.10474,-2.92469,16,0,0,0,12,19.4,3.2,0.136
10:28:55,53.10474,-2.92469,16,0,0,0,12,19.4,3.2,0.136
10:28:58,53.10474,-2.92469,16,0,0,0,12,19.4,3.2,0.136
10:29:01,53.10474,-2.92469,17,0.33,0,0,12,19.4,3.2,0.136
10:29:03,53.10474,-2.92469,17,0,0,0,12,19.4,3.2,0.136
10:29:06,53.10474,-2.9247,17,0,0,0,12,19.4,3.2,0.136
10:29:09,53.10474,-2.92469,17,0,0,0,12,19.4,3.2,0.136
10:29:11,53.10474,-2.92469,17,0,0,0,12,19.4,3.2,0.136
10:29:14,53.10474,-2.92469,17,0,0,0,12,19.4,3.2,0.136
10:29:17,53.10474,-2.92469,17,0,0,0,12,19.5,3.2,0.136
10:29:19,53.10474,-2.92469,17,0,0,0,12,19.5,3.2,0.136
10:29:22,53.10474,-2.92469,17,0,0,242,12,19.5,3.2,0.136
10:29:30,53.10474,-2.92468,18,0.13,0,0,12,19.5,3.2,0.136
10:29:27,53.10474,-2.92469,18,0,0,0,12,19.5,3.2,0.136
10:29:25,53.10474,-2.92469,18,0,0,0,12,19.5,3.2,0.136
10:29:35,53.10474,-2.92468,18,0,0,0,12,19.6,3.2,0.136
10:29:40,53.10474,-2.92467,17,-0.2,0,0,12,19.6,3.2,0.136
10:29:33,53.10474,-2.92468,18,-0.14,0,0,12,19.6,3.2,0.136
10:29:38,53.10474,-2.92467,18,0,0,0,12,19.6,3.2,0.136
10:29:43,53.10474,-2.92467,17,-0.2,0,0,12,19.6,3.2,0.136
10:29:46,53.10474,-2.92467,17,0,0,0,12,19.6,3.2,0.136
10:29:48,53.10474,-2.92467,16,-0.5,0,0,12,19.6,3.2,0.136
10:29:51,53.10474,-2.92467,16,0,0,0,12,19.6,3.2,0.136
10:29:54,53.10474,-2.92467,16,0,0,0,12,19.6,3.2,0.136
10:29:56,53.10472,-2.92467,16,0,0,0,12,19.6,3.2,0.136
10:29:59,53.10474,-2.92467,15,-0.33,0,0,12,19.6,3.2,0.136
10:30:02,53.10474,-2.92467,15,0,0,0,12,19.6,3.2,0.136
10:30:04,53.10474,-2.92467,15,0,0,0,12,19.6,3.2,0.136
10:30:07,53.10474,-2.92468,15,0,0,0,12,19.6,3.2,0.136
10:30:10,53.10472,-2.92468,15,0,0,0,12,19.6,3.2,0.136
10:30:12,53.10472,-2.92468,15,0,0,0,12,19.6,3.2,0.136
10:30:15,53.10472,-2.92469,15,0,0,0,12,19.7,3.2,0.136
10:30:18,53.10472,-2.92469,16,0.33,0,0,12,19.7,3.2,0.136
10:30:20,53.10472,-2.92469,16,0,0,0,12,19.7,3.2,0.136
10:30:23,53.10472,-2.92469,16,0,0,0,12,19.7,3.2,0.136
10:30:26,53.10472,-2.92468,16,0,0,0,12,19.7,3.2,0.136
10:30:28,53.10472,-2.92469,16,0,0,0,12,19.7,3.2,0.136
10:30:31,53.10472,-2.92469,16,0,0,0,12,19.7,3.2,0.136
10:30:33,53.10472,-2.92469,17,0.5,0,0,12,19.7,3.2,0.136
10:30:36,53.10472,-2.92468,17,0,0,0,12,19.7,3.2,0.136
10:30:39,53.10472,-2.92467,17,0,0,0,12,19.7,3.2,0.136
10:30:41,53.10472,-2.92467,17,0,0,0,12,19.7,3.2,0.136
10:30:44,53.10472,-2.92467,17,0,0,0,12,19.8,3.2,0.136
10:30:47,53.10472,-2.92467,17,0,0,0,12,19.8,3.2,0.136
10:30:49,53.10472,-2.92467,17,0,0,0,12,19.8,3.2,0.136
10:30:52,53.10472,-2.92467,16,-0.33,0,0,12,19.8,3.2,0.136
10:30:55,53.10474,-2.92467,16,0,0,0,12,19.8,3.2,0.136
10:30:57,53.10474,-2.92467,15,-0.5,0,0,12,19.8,3.2,0.136
10:31:00,53.10474,-2.92467,15,0,0,0,12,19.8,3.2,0.136
10:31:03,53.10474,-2.92467,15,0,0,0,12,19.8,3.2,0.136
10:31:05,53.10474,-2.92467,15,0,0,0,12,19.8,3.2,0.136
10:31:08,53.10474,-2.92467,15,0,0,0,12,19.8,3.2,0.136
10:31:11,53.10474,-2.92467,15,0,0,0,12,19.8,3.2,0.136
10:31:13,53.10474,-2.92467,15,0,0,0,12,19.8,3.2,0.136
10:31:16,53.10474,-2.92467,15,0,0,0,12,19.8,3.2,0.136
10:31:19,53.10474,-2.92467,15,0,0,0,12,19.8,3.2,0.136
10:31:21,53.10474,-2.92467,15,0,0,0,12,19.8,3.2,0.136
10:31:24,53.10474,-2.92467,15,0,0,0,12,19.9,3.2,0.136
10:31:27,53.10474,-2.92467,15,0,0,0,12,19.9,3.2,0.136
10:31:29,53.10474,-2.92466,15,0,0,0,12,19.9,3.2,0.136
10:31:32,53.10474,-2.92466,15,0,0,0,12,19.9,3.2,0.136
10:31:34,53.10474,-2.92466,15,0,0,0,12,19.9,3.2,0.136
10:31:37,53.10474,-2.92466,15,0,0,0,12,19.9,3.2,0.136
10:31:40,53.10474,-2.92466,16,0.33,0,0,12,19.9,3.2,0.136
10:31:42,53.10474,-2.92466,16,0,0,0,12,19.9,3.2,0.136
10:31:45,53.10474,-2.92466,15,-0.33,0,0,12,19.9,3.2,0.136
10:31:48,53.10474,-2.92467,16,0.33,0,0,12,19.9,3.2,0.136
10:31:50,53.10474,-2.92467,16,0,0,0,12,19.9,3.2,0.136
